level_0,level_1,level_2,linearity,planarity,scattering,omnivariance,sum_of_eigenvalues,anisotropy,eigenentropy,change_of_curvature,residual,processed,new_classification
75,3,3,0.034394518107379,0.9520730194500951,0.0135324624425256,0.3203293796292857,2.6916214887097523,0.9864675375574744,-0.7024769960455413,0.006837553936682,1.1613045203082113,True,Terrain
74,67,2,0.1274096184350771,0.6762206750262972,0.1963697065386256,0.9337695196991486,3.4782716911250224,0.8036302934613743,-1.0696209153807177,0.0949122738847138,1.2956327526828928,True,Trees
75,1,2,0.4054625062518274,0.5920275127893873,0.0025099809587852,0.1718773057189171,2.4020744953111306,0.9974900190412148,-0.4928929339004524,0.0015716382878635,1.2230155397377054,True,Terrain
26,36,5,0.034342816204423,0.9486159867818968,0.0170411970136801,0.347188612312145,2.706332167328017,0.9829588029863198,-0.7012525981799936,0.0085949517983287,1.16266232828405,True,Terrain
52,17,4,0.0066577265552113,0.9821869954377548,0.0111552780070336,0.2971374480447309,2.671590028539452,0.9888447219929662,-0.6918086234661003,0.0055651242871083,1.1534641587363847,True,Terrain
99,65,1,0.168163211436308,0.8124770875730183,0.0193597009906737,0.432500738376651,3.1704953095303967,0.9806402990093264,-1.3128057524868206,0.0104579395541821,1.3036096620854305,True,Trees
7,6,4,0.2735399658686881,0.670520443891019,0.0559395902402929,0.6588384646190625,3.415652596764143,0.9440604097597072,-1.4675772923628756,0.0313844266321671,1.3854388405222655,True,Terrain
73,65,4,0.2021109165489029,0.566759056407562,0.231130027043535,0.7887169956741301,2.8115191053426387,0.768869972956465,-0.1982937617294697,0.1139121981888038,1.1770982741707232,True,Trees
32,62,4,0.0755832524139927,0.2708384467031983,0.653578300882809,1.1777620263349762,3.5915712228218135,0.346421699117191,-0.7024219049668003,0.2535219380157451,1.179027043614666,True,Trees
63,53,3,0.1129705755908599,0.7599142414715978,0.1271151829375422,0.6533262174466451,2.723802306163514,0.8728848170624577,-0.3237597765979851,0.0631112495467723,1.16311415316011,True,Terrain
63,7,3,0.0164572440169334,0.9786761647003136,0.004866591282753,0.2305644617050556,2.7203542207437463,0.995133408717247,-0.7948474716135313,0.0024474795843446,1.1686833289246934,True,Terrain
16,60,4,0.2403647752380475,0.4420163484498833,0.3176188763120691,1.0409692821670369,3.4734181758803535,0.6823811236879309,-0.8273410243333702,0.1529032370896982,1.2912424546261174,True,Trees
89,53,3,0.6065369975744811,0.3918056557383502,0.0016573466871686,0.1199123552734684,1.9291671196007836,0.9983426533128312,-0.1030849781434375,0.0011879596539629,1.1749281870410289,True,Terrain
4,24,4,0.0451008648658212,0.9277441826024134,0.0271549525317653,0.4008253766308342,2.684119589241806,0.9728450474682346,-0.621586000672784,0.0137004094392513,1.1651596406234197,True,Terrain
93,4,7,0.6834579453382681,0.3155914678133358,0.000950586848396,0.0828228263213844,1.6283852959667993,0.999049413151604,0.1132282906520024,0.0007215120741065,1.1159945254122683,True,Terrain
35,22,4,0.1696883817465126,0.8296545382656986,0.0006570799877887,0.1152419904905581,2.5822912219868424,0.9993429200122113,-0.663326828551966,0.0003588701371137,1.184858633622271,True,Terrain
100,8,9,0.4725446518980233,0.4573346446308234,0.0701207034711532,0.5427274764805359,2.6023519356590223,0.9298792965288468,-0.416593367297341,0.0438919345355142,1.2739971311384184,True,Trees
71,67,3,0.1706544064489988,0.2665122863864658,0.5628333071645354,1.2323123849092603,3.800225416269811,0.4371666928354646,-0.9985129081468876,0.2352806084010621,1.259824179996514,True,Trees
72,4,3,0.0030473812233933,0.9831694159091268,0.01378320286748,0.3242575046785557,2.722096365485985,0.98621679713252,-0.7404653401250152,0.0068548054493852,1.157990786511828,True,Terrain
65,26,5,0.6432885324743253,0.3530810627705907,0.0036304047550839,0.1137221809057793,1.4192836716602462,0.996369595244916,0.3447206924241557,0.0026687444009918,1.0203155841955611,True,Terrain
14,62,3,0.0266392190351968,0.9580220396832858,0.0153387412815173,0.3334823342770077,2.6933170491275615,0.9846612587184826,-0.6944919277040733,0.0077129506544013,1.1659053442556904,True,Terrain
23,43,4,0.9922930389975192,0.0071310528360703,0.0005759081664104,0.0065019326632058,0.3989141025167126,0.9994240918335896,0.3864320142955215,0.0005711771805516,0.6043206679926202,True,Terrain
55,64,4,0.3971890714811611,0.5111074062897369,0.0917035222291018,0.2707164885109058,1.2042156684370378,0.9082964777708982,0.7838548234816074,0.0541178755888596,0.8392381910524653,True,Trees
110,28,10,0.149494952686275,0.1386196204116241,0.7118854269021008,1.2140244799060762,3.677142180230435,0.2881145730978992,-0.7833607783016324,0.277820821637249,1.197311335591861,True,Trees
115,36,15,0.1766549929231866,0.2979672368903828,0.5253777701864305,1.1564673734447686,3.591539340771355,0.4746222298135695,-0.7635475457415826,0.2236865820318761,1.2354332744230774,True,Trees
2,9,5,0.5488167742593932,0.2496246542970335,0.2015585714435731,0.5908366666526457,2.171472718790078,0.7984414285564267,0.3032008981780518,0.1219540594828386,1.1460658109276998,True,Trees
