level_0,level_1,level_2,linearity,planarity,scattering,omnivariance,sum_of_eigenvalues,anisotropy,eigenentropy,change_of_curvature,residual,classification,processed
80,65,4,0.28709333756523153,0.4037903449074739,0.30911631752729457,0.813728262521275,2.724042959791713,0.6908836824727055,0.00210781518340164,0.15287477965907895,1.160167767015689,8,True
81,4,4,0.35637994437915305,0.6352355021039905,0.008384553516856427,0.2712224797111044,2.554467806718135,0.9916154464831436,-0.6128461793101371,0.0050753814308259785,1.2392805511934921,1,True
107,19,11,0.5875717712225709,0.10033228127262597,0.3120959475048031,1.1635188324695664,3.9740244375535756,0.6879040524951969,-1.6383904631272406,0.18097510710323964,1.5179132313500803,8,True
34,17,4,0.7463311469390934,0.1953552030612867,0.058313649999619896,0.25716709392129766,1.3744564490728226,0.94168635000038,0.4742091279671992,0.044446972321344806,1.0144217384306053,5,True
114,36,17,0.48475562662383415,0.4345858339958342,0.08065853938033166,0.3280365540548354,1.5113817418192619,0.9193414606196683,0.598119059574644,0.05054100643316422,0.9703700129947765,8,True
22,64,4,0.2731652455210672,0.39863314483621237,0.32820160964272044,1.1125379069222665,3.686454385598927,0.6717983903572795,-1.082319247561372,0.15970598641109576,1.3385033050507116,8,True
106,47,5,0.11500111195582467,0.8611744178522721,0.023824470191903264,0.39605782369983467,2.7365434324443347,0.9761755298080967,-0.7030832049673228,0.012481233577275154,1.1901088085703249,1,True
23,6,4,0.024250102391406923,0.9757411448163031,8.75279229003928e-06,0.02740955769917646,2.649359383254619,0.99999124720771,-0.7449734817041571,4.430091847637023e-06,1.1614143887992656,1,True
40,66,5,0.2726107145797108,0.555372213835689,0.17201707158460008,0.468888145682206,1.7806326148114897,0.8279829284154,0.615870405523602,0.09056359685762454,0.9700691583175132,8,True
69,69,1,0.6550202122291818,0.1742740527016425,0.1707057350691756,0.5573825722442666,2.1714436664717076,0.8292942649308244,0.17765050559002793,0.11262609063476321,1.1946275139327998,8,True
76,37,3,0.016859594330434078,0.9632110979750699,0.019929307694495985,0.3617593740264348,2.687901019494929,0.980070692305504,-0.6633115315924037,0.009949382970313921,1.1580350050683281,7,True
101,57,7,0.859533099883973,0.043301406875342265,0.09716549324068477,0.05079056115244579,0.26303446653764706,0.9028345067593152,0.5140932147937349,0.07850917102868654,0.4179811557196571,8,True
11,17,4,0.04554850182881735,0.9410048763523196,0.01344662181886311,0.33043512651945234,2.7773661250875863,0.9865533781811369,-0.8123324916535135,0.0068329867701337746,1.1871990193677582,7,True
19,69,2,0.7162335389079522,0.2831454126145527,0.0006210484774950791,0.07458604555332952,1.7086697614508701,0.9993789515225049,-0.00610313615825861,0.00048353668411429886,1.1518994634567998,1,True
73,23,6,0.24220602247661813,0.07530959148283682,0.6824843860405451,1.2803278469411417,3.89235644556325,0.31751561395945493,-1.0662616246858954,0.2796748093294588,1.262639674642425,8,True
99,11,7,0.4805815280626619,0.49693225053785184,0.022486221399486205,0.2988933307041269,2.0312457239876194,0.9775137786005138,0.0007616532468705389,0.014583405509210784,1.1445060486748333,8,True
55,39,4,0.024947844222933578,0.9721732351729969,0.002878920604069518,0.19246786106159366,2.6986725752515826,0.9971210793959305,-0.7819103993779937,0.001455521195074629,1.1633060776125494,7,True
4,11,4,0.802484500582016,0.1971960526204074,0.00031944679757653555,0.07174784042870652,2.158767673908995,0.9996805532024235,-0.6895704114069343,0.0002666868240785558,1.3424655425724066,1,True
85,67,2,0.9080439083233316,0.025229093377161695,0.06672699829950669,0.2046050004475992,1.294951633756098,0.9332730017004933,0.3031559495248644,0.05758865290843136,1.0515749371616414,8,True
88,60,3,0.4131739438969433,0.4687636620268214,0.11806239407623534,0.7182932658613084,2.9816553277008078,0.8819376059237647,-0.6784932906661567,0.06924933655560836,1.3221608415096089,8,True
24,64,4,0.4093887013216049,0.30334313022869097,0.2872681684497042,1.1155441047724632,3.7840602271605714,0.7127318315502958,-1.3025607342534933,0.15297476407739447,1.4187282996048818,8,True
38,66,5,0.019783006057921354,0.5490957814960422,0.43112121244603646,1.0491895028698612,3.371357887960662,0.5688787875539635,-0.595328251687924,0.17878919319733355,1.186641807274155,8,True
99,8,10,0.22438938257734525,0.5987430079073379,0.17686760951531674,1.1421604657352917,4.323969672822262,0.8231323904846833,-2.3228601323283344,0.09058621349785514,1.4834095873982358,8,True
24,64,5,0.23863528210896207,0.4970292777807168,0.2643354401103211,0.8788948038822467,3.038057656684781,0.7356645598896788,-0.3925370739857113,0.13049090165996016,1.2293791540668386,8,True
38,66,4,0.09402716701478538,0.25343643614638167,0.6525363968388329,1.2064881901357136,3.6779297068263155,0.34746360316116703,-0.8057724406987996,0.2550455512266058,1.19729640041233,8,True
27,61,4,0.27115370096240043,0.49432061929840504,0.23452567973919455,0.8192771411096356,2.8983976842332493,0.7654743202608055,-0.2865187297103651,0.11945045680304914,1.2139742350970453,8,True
24,66,2,0.8054191035714986,0.1870430209366144,0.007537875491887007,0.26615876872165317,2.816037526802116,0.9924621245081129,-1.5646980288666046,0.0062704914588807455,1.5245487453409983,8,True
84,34,4,0.4220564836305759,0.5622131612693567,0.01573035510006736,0.3096402670718691,2.364370751300289,0.9842696448999326,-0.3656579915342265,0.00987049821276341,1.2174481736559704,8,True
19,17,4,0.3755158711507272,0.6237125510276268,0.0007715778216460021,0.09797492888549017,2.031123243894413,0.999228422178354,-0.07842371400099608,0.0004747424165188493,1.1057257611467817,8,True
26,61,4,0.44932895079822494,0.4570006026708549,0.09367044653092015,0.5449119020979025,2.407058796631222,0.90632955346908,-0.11162223837880997,0.05696532427966366,1.2093298177422067,8,True
86,2,5,0.004278675791171533,0.9726737342690212,0.023047589939807284,0.38462912922403303,2.7323794153794436,0.9769524100601927,-0.7036615217200817,0.0114166558531178,1.154622882599334,2,True
70,22,5,0.17154422960505533,0.8251257955875865,0.003329974807358235,0.19159614973945427,2.502407467525716,0.9966700251926418,-0.5417171453616748,0.0018178844420423585,1.1681964554635047,2,True
114,63,12,0.788071124554704,0.04594521624501971,0.16598365920027644,0.49236303583926916,2.0705637302027515,0.8340163407997235,0.09878098505398591,0.12046022880760777,1.2206167629287816,8,True
58,65,3,0.2693895470647973,0.10968801573317989,0.6209224372020228,1.2466941785789833,3.8153692692934675,0.37907756279797716,-0.9943529289723614,0.2640500755087412,1.2736898871106528,8,True
87,35,6,0.5667967920608273,0.3137067258432164,0.1194964820959563,0.42604178773711104,1.7749688536684995,0.8805035179040437,0.4670108582307205,0.0769604598125815,1.0784827895550912,8,True
91,41,5,0.4928499518912731,0.1999205544818402,0.3072294936268867,0.9864624235404925,3.3261530445172234,0.6927705063731133,-0.7199732536985288,0.16933033390191043,1.3533376477635108,8,True
27,64,5,0.4058447264025123,0.4684320532232418,0.12572322037424594,0.4159813782290683,1.6987644779327058,0.8742767796257541,0.5840205559801805,0.07310005957683206,0.9952869995688559,8,True
102,47,5,0.23796323004044964,0.06753123928123884,0.6945055306783116,1.3059402475213642,3.9661001329352734,0.3054944693216885,-1.1567552978614057,0.28271669919869785,1.2671512469089503,8,True
111,24,12,0.31270279791961864,0.2991592780128729,0.38813792406750847,1.1848916682248378,3.820125143625487,0.6118620759324914,-1.180195980773536,0.18701520427088061,1.3560647143590607,8,True
99,49,4,0.08557596285144066,0.08885418234958159,0.8255698547989777,1.3146050595508831,3.9558918266393626,0.17443014520102224,-1.1062260788124303,0.30130353838569246,1.2008808647903526,8,True
68,18,5,0.7341177766917384,0.25384823618671987,0.012033987121541766,0.17821980306193297,1.5455820214310851,0.9879660128784582,0.19639626593364246,0.00941688275281707,1.0978345756370709,2,True
28,64,5,0.4314270505411518,0.42977961167584,0.13879333778300817,0.5091422466082036,2.026660011659216,0.8612066622169919,0.3589632146215004,0.08129089746009929,1.0880184471309637,8,True
114,68,11,0.4537946162997581,0.5062253213147845,0.039980062385457385,0.3218560416745145,1.8264837467192325,0.9600199376145427,0.2709302508828799,0.02520516279109607,1.0710493958259455,8,True
104,55,4,0.34948695868859614,0.5734899341872696,0.07702310712413427,0.5832376774656506,2.7330465890025066,0.9229768928758657,-0.4987879615917111,0.04458552557287245,1.2543906727968643,8,True
37,65,2,0.6840113284843201,0.3146299753923157,0.0013586961233642328,0.1575402231464453,2.7510204227491943,0.9986413038766356,-1.2467744742486835,0.0010313878911067276,1.441091860066585,8,True
113,38,11,0.5686721715900885,0.41032370101630194,0.021004127393609493,0.12237637721178886,0.852562274601994,0.9789958726063904,0.7146884185902835,0.014462346097720265,0.7564562592863873,8,True
18,66,4,0.4449025386325129,0.33425620922644483,0.22084125214104228,0.5569188849681963,1.9909947067447278,0.7791587478589578,0.5126502997280192,0.12435184303446495,1.057492158095105,8,True
5,69,3,0.3030007835417042,0.5975820455582773,0.09941717090001856,0.6123748590677124,2.6783035519162577,0.9005828290999814,-0.35241685173664306,0.05534194165653018,1.2198356277404923,8,True
6,4,3,0.14311560734111994,0.8444178666064966,0.012466526052383426,0.1577198064720465,1.3387141198855383,0.9875334739476166,0.5808971068746887,0.0066689062645219595,0.8480459221681931,8,True
29,65,4,0.335651947959065,0.04702396462563431,0.6173240874153008,1.3336430655257252,4.0956536274687325,0.3826759125846993,-1.3738405352429803,0.27055775312329505,1.336816568670841,8,True
107,18,11,0.1866847560843624,0.6415773434142571,0.17173790050138046,0.794631238100365,3.040157509848949,0.8282620994986195,-0.575133356548303,0.08651551772525337,1.240002285467176,8,True
2,2,4,0.3964157640685698,0.5327230446908042,0.07086119124062595,0.4957945328590452,2.3738719314282544,0.929138808759374,-0.1306355984048754,0.04231920019053847,1.1901217073295496,5,True
1,65,4,0.26885862659589255,0.729635591133265,0.001505782270842527,0.1477628751783485,2.479443881500048,0.9984942177291575,-0.5469508291148738,0.0008690645789655609,1.1952956050629635,1,True
29,14,6,0.313728499575526,0.6854350547586233,0.0008364456658507392,0.1622608372280996,3.2939121872562107,0.9991635543341493,-1.6878132155202377,0.000495786690940022,1.395862984055116,5,True
44,17,5,0.8850049733229406,0.1148413593736725,0.00015366730338689768,0.009467255997184993,0.4053249999416915,0.9998463326966132,0.5011034255152104,0.00013779983262895,0.5221147198090587,3,True
23,64,4,0.1799476146990558,0.0754956810027634,0.7445567042981808,1.1947640556174137,3.6117986722826227,0.2554432957018192,-0.6982675616053234,0.2903197634749718,1.182500221876379,8,True
17,66,4,0.6546071268281661,0.23146870600847969,0.1139241671633542,0.42466796129143797,1.8220323049281903,0.8860758328366458,0.3629555739130187,0.07806676960147546,1.1154361252702867,8,True
68,57,2,0.03283338146724504,0.9593373618008293,0.007829256731925669,0.2687135212160239,2.7025999760634343,0.9921707432680744,-0.7515214560745977,0.00396418890286362,1.1683956298221685,7,True
50,25,5,0.9814526589703371,0.016330163628745,0.0022171774009178934,0.013869408655216253,0.41016268117811383,0.997782822599082,0.40912896774341034,0.00217207530325093,0.6205454362936988,2,True
78,63,1,0.21052719637332196,0.7752645426964255,0.014208260930252532,0.3210687671165771,2.5870119832410405,0.9857917390697475,-0.5787044070655903,0.00787736879288177,1.1973504485275859,7,True
31,42,5,0.0079083401299001,0.9912346192076371,0.0008570406624628057,0.12658716033955322,2.6629808016840917,0.9991429593375372,-0.753201324179065,0.00043003648926527024,1.15699894794922,2,True
40,63,3,0.44706604471385436,0.5065181778705731,0.04641577741557258,0.01704756387978043,0.09243280634361191,0.9535842225844274,0.29068432325635185,0.029021655780793014,0.23511956564648678,8,True
41,2,3,0.007800086560786109,0.9789236385246801,0.013276274914533877,0.3168524664025957,2.690602004033194,0.9867237250854662,-0.7033207630070448,0.006620011243031554,1.1579965234598697,7,True
113,63,13,0.17449014316571387,0.39286972536840326,0.43264013146588287,0.25111447220981975,0.7992356346225937,0.5673598685341171,1.0144447305123705,0.19159052042931585,0.5893175894107756,8,True
5,4,7,0.49220760071383707,0.4015023611471705,0.10629003813899246,0.3644398464362601,1.5565341282957077,0.8937099618610075,0.6181259522318117,0.06585167874606844,0.9804072073761823,8,True
17,68,4,0.5660125970081306,0.180411139238509,0.2535762637533604,0.9722198068070229,3.4237027915621265,0.7464237362466396,-0.9812183982494789,0.1502617464160199,1.4233245393851943,8,True
18,3,4,0.18312566622920526,0.6189282804747306,0.19794605329606418,1.0778763994632081,3.986311816697084,0.8020539467039358,-1.7587451331829465,0.09824501209471612,1.4047763319585853,8,True
88,58,3,0.5827485626238628,0.22170374616004504,0.19554769121609222,1.0956368082378949,4.074084660187509,0.8044523087839077,-2.047932717288748,0.12124739389385754,1.5885072577547714,8,True
18,68,4,0.5327120645482181,0.19603047818735367,0.2712574572644282,0.9970442052915576,3.4507356971433953,0.7287425427355718,-0.9575206761903785,0.15602552478691975,1.4061733165746657,8,True
99,3,10,0.12246473515222066,0.7354560833685977,0.14207918147918172,0.6906941711063501,2.7922604049055546,0.8579208185208183,-0.3627243004843932,0.07034965596407707,1.1765397653205707,8,True
104,69,4,0.4037067574326122,0.32238592020542794,0.2739073223619599,0.14196406136939793,0.4857119133348687,0.7260926776380401,0.8270175318046213,0.1464587956491755,0.5071815183466196,8,True
30,23,6,0.9677854349528209,0.023688844058139598,0.008525720989039514,0.005255065166490949,0.08413809523397528,0.9914742790109604,0.22385747031707712,0.008191977483172791,0.2632399260820448,5,True
17,68,5,0.7159866964635876,0.05248764107320854,0.23152566246320386,0.04623395749209952,0.17359967323738099,0.7684743375367961,0.45590253446997353,0.15276787179833057,0.32891153634880754,8,True
18,3,5,0.2621396390111302,0.5741856581699376,0.16367470281893223,0.8995940404714339,3.460713609033509,0.8363252971810677,-1.1249593052455973,0.08607503797020473,1.3474180402103801,8,True
88,58,2,0.272185132155199,0.6490128762690334,0.07880199157576763,0.5812375785837389,2.7229126195008133,0.9211980084242324,-0.4667811526653395,0.04361854101208907,1.2314951321557481,1,True
22,68,2,0.5887353068508153,0.39704227982220275,0.014222413326981929,0.2619528615334218,2.072469746185503,0.9857775866730181,-0.15636808519329665,0.009977230423458565,1.2039938526625333,8,True
33,65,2,0.1915565377374073,0.8010222124978238,0.007421249764768868,0.32559007855749944,3.253711815092273,0.9925787502352311,-1.5244394723938015,0.004086895744828507,1.3315424901565611,8,True
111,23,12,0.23571564351727753,0.1617164407571923,0.6025679157255301,1.2779883687861846,3.91691723910644,0.39743208427446985,-1.127987914732235,0.254586195683155,1.28364776958886,8,True
18,68,5,0.8003608371631169,0.11633983137659498,0.08329933146028806,0.3713470992127668,1.86648048435907,0.9167006685397119,0.06942090239310811,0.06492854632592635,1.2034022860628617,8,True
34,9,4,0.746675972323709,0.05158556093915964,0.20173846673713136,0.37958790783735785,1.4883519776842806,0.7982615332628686,0.6524540160548542,0.13864591212520938,1.0088762595038707,1,True
10,49,4,0.06294611035759132,0.9316027152462202,0.005451174396188463,0.23649594491292072,2.6674788016293722,0.9945488256038115,-0.7233314177570377,0.0028062600695902998,1.1632310610092187,7,True
77,24,7,0.16243391297735046,0.24775087268774829,0.5898152143349012,1.1323993891689839,3.477170155402274,0.41018478566509875,-0.5909850947708498,0.2429841632235685,1.1983881868834056,8,True
69,27,5,0.22537717514651495,0.23361848147487357,0.5410043433786115,1.0127809180769431,3.1339144195695194,0.4589956566213885,-0.23080137357001193,0.23363188634189766,1.1623111985943784,8,True
63,69,1,0.7171195361290839,0.2803133255305094,0.002567138340406744,0.10878364861113786,1.5557289138848849,0.9974328616595932,0.15394967621019073,0.001997077388444742,1.099169720881484,8,True
32,48,6,0.6256166142625964,0.34034579762203726,0.03403758811536636,0.14378338525828332,0.8669939620529902,0.9659624118846337,0.7179090904643624,0.024167197696762288,0.7807743492929176,8,True
79,24,5,0.15557981898968182,0.6921708092484772,0.15224937176184103,0.8095630357777486,3.202718938905554,0.8477506282381589,-0.824632894309949,0.07625166194899867,1.2720576679505178,8,True
98,67,2,0.06568211322485121,0.3527890280990222,0.5815288586761266,1.2847734165235922,3.961157212405455,0.4184711413238734,-1.2017874107986335,0.23114637635521632,1.2528751899154291,8,True
23,37,5,0.003524715496958897,0.9771912810799233,0.01928400342311793,0.3602263749914394,2.7109797081181157,0.9807159965768821,-0.6961661606112419,0.009566620150840323,1.1631432181342116,7,True
19,68,5,0.9100631687832662,0.027904901606337257,0.062031929610396525,0.3359690641337747,2.1821722770420213,0.9379680703896035,-0.6570409192796023,0.053848621351378224,1.3706492659516787,8,True
20,5,5,0.29309181455849515,0.3219160725662733,0.3849921128752316,0.865374171323887,2.793443957869621,0.6150078871247684,0.010281309754691548,0.18403941774138013,1.1571131233352343,8,True
79,34,7,0.699443835946285,0.14112091014614386,0.1594352539075711,0.1195869491457879,0.4806888965113711,0.8405647460924289,0.7493677067082718,0.10920287061016051,0.574604548401629,8,True
73,26,5,0.028831382342059713,0.748882246646516,0.22228637101142423,0.8464897150669859,3.095146813358251,0.7777136289885758,-0.5540603529588246,0.1013407488002623,1.1852800906292549,8,True
113,23,12,0.6411771338302907,0.22594290090797317,0.13287996526173623,0.5933197279071052,2.4407571152260066,0.8671200347382637,-0.16123274652132352,0.08907938126940736,1.2717093820732757,8,True
99,11,10,0.5324669866969804,0.3601433052334708,0.10738970806954867,0.5262246970628263,2.2464951944719185,0.8926102919304513,0.05094954831992454,0.06818728729493279,1.1946997419722125,8,True
35,60,3,0.021379576601285553,0.977498587715034,0.0011218356836805398,0.14016993199543337,2.689979732126492,0.9988781643163195,-0.7855679926256274,0.0005666574416613744,1.160431354017615,7,True
24,66,4,0.6776253843237178,0.07709406841625123,0.245280547260031,1.2464896975698214,4.552653341102845,0.754719452739969,-2.7928193791683626,0.15646333011183763,1.701514122914381,8,True
86,66,1,0.06006852487972709,0.8078708246790925,0.13206065044118032,0.7043965354379791,2.925827854572162,0.8679393495588196,-0.5498555668888259,0.06373607737789808,1.1859651382132808,1,True
43,66,4,0.371722007579855,0.3072276208669739,0.32105037155317107,1.0953717172541062,3.6408673015549957,0.6789496284468289,-1.0478992416113146,0.16469794288468365,1.3654503078855849,8,True
96,45,4,0.538716874244781,0.4572016928490113,0.004081432906207699,0.17228845481146216,2.044600438608445,0.9959185670937923,-0.151726801655296,0.002785267926730795,1.1628561358244403,1,True
72,66,2,0.21287155624298076,0.22736547570867188,0.5597629680483474,1.0470875465513072,3.2294314230223087,0.44023703195165265,-0.324683159537014,0.2385125128638759,1.170844098797471,8,True
27,64,4,0.26746154586255344,0.22572044490014107,0.5068180092373055,0.9525341473380247,2.9678569355290083,0.4931819907626945,-0.07725041501918856,0.2263230609000593,1.1500782944735188,8,True
30,18,4,0.02770191738030823,0.9717454672574142,0.00055261536227762,0.10733570273056227,2.6047395004588725,0.9994473846377224,-0.6821989818951169,0.00028011007768752636,1.1511410338210257,2,True
24,66,5,0.15141948789123222,0.2703043769822665,0.5782761351265013,1.0635213007104427,3.27225802644806,0.4217238648734987,-0.36310386141371864,0.238281950351409,1.1579244264020858,8,True
21,67,4,0.3927622007443026,0.22052929044725858,0.3867085088084388,1.1561143646204282,3.7365151580879106,0.6132914911915612,-1.0905454095228466,0.19394128480013223,1.36608657443143,8,True
43,60,2,0.8031298125465761,0.19632324709013504,0.0005469403632888672,0.052981300933206146,1.3335053860002617,0.9994530596367112,0.21734982706281603,0.00045676677791148707,1.0536533630873186,7,True
91,24,5,0.037819934707282385,0.9619238080801948,0.0002562572125227365,0.08522165570101053,2.6670718988919297,0.9997437427874772,-0.7649478175702299,0.00013058116056249882,1.165699245062919,1,True
75,63,1,0.23463096499121897,0.7524808389341409,0.012888196074640148,0.29285280859300844,2.4282289695145205,0.9871118039253599,-0.40041932319943263,0.0072476556537255776,1.1673960008305138,8,True
68,3,2,0.6365062175155123,0.3608899623307013,0.0026038201537864087,0.14357311890262833,1.9976475812221435,0.9973961798462135,-0.1985596332644563,0.0019060279066135427,1.2075112213547334,7,True
39,58,3,0.027672064149415945,0.9679034157126392,0.0044245201379449215,0.2214096108130984,2.6910541842954863,0.9955754798620551,-0.7603348619865394,0.0022382772939226318,1.1655080394228012,7,True
85,25,10,0.2781822702958556,0.4861433932970584,0.23567433640708593,0.8074167392366083,2.852448508025654,0.764325663592914,-0.2347560941096853,0.12039606212825091,1.2060033219419364,8,True
80,32,9,0.9468132671330635,0.03015499023254094,0.023031742634395586,0.22741793330789373,2.2874333448264568,0.9769682573656044,-1.2084098941511319,0.021400620002984774,1.4551141391953786,8,True
22,68,4,0.25361278403491966,0.5248236944891896,0.22156352147589062,0.9611599221864898,3.446056491451575,0.7784364785241094,-0.9636024949911799,0.1125859084074438,1.321066555447391,8,True
28,12,4,0.7203202246956565,0.2773021047568467,0.0023776705474968223,0.16254652878653122,2.3875232237224173,0.9976223294525032,-0.7941848920932182,0.0018545741106920696,1.3644527710249486,1,True
46,64,2,0.004182766289606396,0.993652085468148,0.0021651482422455452,0.172829346439841,2.672924655879186,0.9978348517577543,-0.7545604527200873,0.0010836673345084925,1.1559470775145,7,True
33,65,4,0.3359162091919711,0.1726663388028494,0.49141745200517944,1.1892557667963906,3.7233373911801686,0.5085825479948205,-0.9625171756436499,0.2279829128578075,1.319746158193305,8,True
94,64,4,0.3106750724434586,0.5329291328434409,0.15639579471310044,0.5946810633948265,2.3062182920446563,0.8436042052868995,0.16932538516646664,0.08473426820542168,1.1047878221363154,8,True
110,35,10,0.1670193589741127,0.12311631337360612,0.7098643276522811,1.2738924664708264,3.859365398343653,0.2901356723477188,-1.0099671968566712,0.279161465365026,1.2307491838692857,8,True
106,56,5,0.17258524625993227,0.8123276530279571,0.015087100712110599,0.3589293360721931,2.850846753683605,0.9849128992878894,-0.9039297934350167,0.008188377490993826,1.243499190323581,1,True
99,20,6,0.2800429731069644,0.6302219692956101,0.0897350575974254,0.008006131433989832,0.036108088263591756,0.9102649424025746,0.1503777325415896,0.0495858153806819,0.13703624030848552,1,True
100,66,2,0.3834057098335158,0.15872894412853683,0.4578653460379474,0.9847829545132168,3.11410382024392,0.5421346539620526,-0.2805737592450597,0.22071547599532382,1.2175185278830296,8,True
30,41,5,0.012200589697480184,0.9707410754563811,0.01705833484613869,0.3454984962197775,2.701850148043742,0.9829416651538614,-0.696202837434955,0.008508501357473533,1.1603269397448872,7,True
84,39,3,0.17365394933410466,0.8190071223054078,0.007338928360487579,0.2572246441982749,2.5864600088133876,0.9926610716395124,-0.616445973379967,0.004002284167907768,1.1809944603160432,8,True
9,64,6,0.6286139189854433,0.27471975111341596,0.09666632990114081,0.5154042756685893,2.2936261242983824,0.9033336700988591,-0.0958014879057702,0.06584664769621215,1.248638727367775,8,True
41,66,5,0.18405337631462734,0.698032285281503,0.1179143384038696,0.4496607761462103,1.89772871737996,0.8820856615961303,0.4460274317195803,0.060973534662223654,0.9889252123738224,8,True
117,54,16,0.3538950608629139,0.6323691850585571,0.013735754078528983,0.299736964628216,2.4030060087764804,0.986264245921471,-0.3952734351937433,0.008275344817531049,1.2061699286067875,8,True
98,65,4,0.2501717757722109,0.3622048078675602,0.3876234163602289,0.9022033105076438,2.9112317866896635,0.6123765836397711,-0.1050771689835488,0.18134839123358729,1.164376965706651,8,True
33,65,3,0.3768285115740632,0.3278271379893145,0.2953443504366222,1.5128464274395772,5.102482047575037,0.7046556495633778,-3.249284907448659,0.1539441814625438,1.6286368302878351,8,True
94,64,1,0.2799119515028036,0.6718244846987508,0.04826356379844561,0.48354523522149095,2.6202178497824073,0.9517364362015543,-0.4631565702495528,0.02729296790460734,1.2162776424122557,8,True
34,2,3,0.012270365594423039,0.9772162780158963,0.010513356389680598,0.2971836901181,2.721949806448574,0.9894866436103193,-0.7594556534046557,0.005261300271343131,1.1625219744174438,7,True
111,23,13,0.3898000810100801,0.2830791173350357,0.32712080165488416,0.9227425984826441,3.058829885096319,0.6728791983451158,-0.3439988559110685,0.16885216689676844,1.256118477397707,8,True
44,45,4,0.02258564738202503,0.9692966268757701,0.008117725742204917,0.2690807452532261,2.6786861626934195,0.9918822742577951,-0.7192628491674787,0.004088438474844093,1.161422788859679,7,True
21,50,4,0.018668323218988567,0.9800424280377455,0.0012892487432658243,0.14623118249587636,2.6805803686138097,0.9987107512567341,-0.7718982770393475,0.0006502749601136686,1.1619919485130716,2,True
88,39,6,0.5458821912074574,0.37612676170535086,0.07799104708719172,0.589207376164676,2.7488647343873582,0.9220089529128084,-0.6066729889471116,0.050904377184354435,1.3385763360719112,8,True
3,33,4,0.027052512439781223,0.9610039333324366,0.011943554227782193,0.30286058214425476,2.6540255263626493,0.9880564457722179,-0.6646440696683077,0.0060172341838085844,1.1564708786470907,7,True
103,48,6,0.4442885751125045,0.3382534581163118,0.21745796677118368,0.8963661358654181,3.214850515564145,0.7825420332288162,-0.7193964888339767,0.12263801066843735,1.344551100410767,8,True
15,3,5,0.8362870399652335,0.14092534082252367,0.022787619212242875,0.08002755560041,0.6122284419800181,0.9772123807877571,0.6024198844201981,0.01920573795817665,0.7032035760633979,8,True
101,66,4,0.10598266221495008,0.3907975512365804,0.5032197865484695,1.100816493678696,3.443959528786781,0.49678021345153045,-0.6074083852296386,0.20991656663433944,1.1976906513162826,8,True
111,53,7,0.4122438412330612,0.5570724894099928,0.03068366935694605,0.03029368154942426,0.1869593196300955,0.969316330643054,0.45195168308513095,0.018958795269216115,0.3421032057307263,1,True
90,36,7,0.5128772966602819,0.23731122634294724,0.2498114769967708,0.3925984699707805,1.3760948773802808,0.7501885230032291,0.8725434639425853,0.14382322590276617,0.8876886765677104,8,True
10,2,3,0.28123231267397764,0.6151661692918816,0.10360151803414074,0.42819126370853355,1.8547666667650544,0.8963984819658593,0.4479465585781358,0.0568499060066511,0.9884667694328354,8,True
9,65,3,0.16993553172468642,0.16852433889748816,0.6615401293778255,1.4574625250512832,4.434593823844229,0.3384598706221746,-1.7949311731016204,0.26550766923489183,1.3305673769106259,8,True
106,8,10,0.6868037636901431,0.30925223193250334,0.0039440043773536415,0.07364311428845594,0.9040230907833396,0.9960559956226464,0.6047819143397049,0.0029943693583424943,0.8328005355193557,1,True
33,9,4,0.2161068020228415,0.7738703330596254,0.010022864917533113,0.2920911558360938,2.635750321279391,0.9899771350824669,-0.6659344886411954,0.005587142634399548,1.2132903638639883,1,True
24,68,5,0.4430456861674042,0.2381243681610136,0.3188299456715822,0.23743398899744936,0.7923788659841051,0.6811700543284179,0.9744789263828393,0.1699715433990569,0.6408477450051393,8,True
39,62,2,0.5398454934731124,0.45977330807349104,0.00038119845339651843,0.03707716901829137,0.9673875086271106,0.9996188015466034,0.6370831185688406,0.00026099906499832144,0.811002024750336,7,True
85,69,1,0.7754186019103677,0.11394605266395946,0.1106353454256728,0.794361058441925,3.6347997522531927,0.8893646545743272,-2.063972729105297,0.08285946529879223,1.6424977083413526,8,True
115,59,10,0.27305515111125134,0.6429130895989656,0.08403175928978308,0.5618906058450376,2.583744938042613,0.915968240710217,-0.29053233038791115,0.046401349918208865,1.1954225800162608,8,True
23,68,4,0.44139922762952416,0.42146536131543555,0.13713541105504023,0.8089299660147221,3.2298733723614412,0.8628645889449598,-0.942567929564204,0.0808707229316864,1.3788285762078605,8,True
23,67,5,0.17843730893059004,0.2919160605505473,0.5296466305188626,1.1934913359058597,3.7031240274571102,0.4703533694811374,-0.8976475496922917,0.22526562210168483,1.2541132513765996,8,True
87,30,5,0.08085702129402385,0.9025405969233107,0.016602381782665453,0.34679503321393607,2.706470342357655,0.9833976182173345,-0.7035991822791556,0.008576738511967556,1.1827846722083666,8,True
12,2,4,0.6096898912491242,0.27239498491316294,0.11791512383771284,0.7026712506502367,2.9572766237346646,0.8820848761622873,-0.7769617177012625,0.07818137589127416,1.3961065120175307,8,True
113,59,9,0.39074017272577055,0.44833245568482655,0.16092737158940287,0.8827895915179831,3.388953262394062,0.8390726284105972,-1.0601245065793612,0.09090980416800541,1.383360432679473,8,True
73,64,2,0.5260508511554295,0.23674858970725834,0.2372005591373121,0.5330049057719151,1.8897458274275636,0.7627994408626878,0.580120995779468,0.13862057658126517,1.0487717461977846,8,True
